monkey_id	lid_pid	reads	unique	perc_chg_meth	perc_chh_meth	sample_name	tissue	individual_sex	group	age	social_rank
77S	LID_1068245_PID_10539	22070344	13764982	0.6%	0.5%	RDID_15252	thymus	F	HH	13.87	H
77S	LID_1067630_PID_10520	19821222	10331236	0.6%	0.5%	RDID_14587	adrenal	F	HH	13.87	H
77S	LID_108554_PID_10414	20785239	12026234	0.6%	0.4%	RDID_11552	spleen	F	HH	13.87	H
77S	LID_103837_PID_10123	5298152	2513656	0.6%	0.4%	DID_1003566	whole_blood	F	HH	13.87	H
7E0	LID_1066788_PID_10515	13926908	9258360	1.0%	0.8%	RDID_13062	kidney	F	HH	9.19	L
7E0	LID_1068269_PID_10539	21094116	11003321	0.7%	0.4%	RDID_15276	thymus	F	HH	9.19	L
7E0	LID_1065974_PID_10503	19340684	12190341	0.7%	0.6%	RDID_12674	heart	F	HH	9.19	L
7E0	LID_1067643_PID_10520	26646352	13467224	0.6%	0.5%	RDID_14600	adrenal	F	HH	9.19	L
7E0	LID_1068447_PID_10532	9521664	5602706	0.7%	0.5%	RDID_15532	thyroid	F	HH	9.19	L
7E0	LID_108618_PID_10413	24010068	15094142	0.7%	0.5%	RDID_11567	spleen	F	HH	9.19	L
7E0	LID_111875_PID_10497	31395890	22414454	0.4%	0.3%	RDID_13965	omental_at	F	HH	9.19	L
7E0	LID_108365_PID_10413	29350815	16941928	0.7%	0.5%	RDID_10719	liver	F	HH	9.19	L
7E3	LID_109615_PID_10471	36684210	22415725	0.6%	0.5%	RDID_11340	skeletal_muscle	F	HH	9.18	M
7E3	LID_1068710_PID_10540	16860129	12132035	0.5%	0.5%	RDID_15699	thyroid	F	HH	9.18	M
7E3	LID_1068184_PID_10533	19186555	10528079	0.8%	0.5%	RDID_14166	omental_at	F	HH	9.18	M
7E3	LID_108443_PID_10429	23555464	15246924	0.8%	0.6%	RDID_10792	liver	F	HH	9.18	M
7E3	LID_1067513_PID_10515	15633082	9130050	0.7%	0.5%	RDID_13411	kidney	F	HH	9.18	M
7E3	LID_1067837_PID_10524	22960993	12290124	0.7%	0.5%	RDID_15028	adrenal	F	HH	9.18	M
7E3	LID_1067390_PID_10518	16885372	13614211	0.6%	0.5%	RDID_12550	lung	F	HH	9.18	M
7E3	LID_1067778_PID_10516	27588027	16701805	0.7%	0.5%	RDID_12809	heart	F	HH	9.18	M
7E3	LID_108638_PID_10413	21272873	13205100	0.6%	0.4%	RDID_11712	spleen	F	HH	9.18	M
7E3	LID_1068096_PID_10532	24598728	14694660	0.8%	0.6%	RDID_15191	thymus	F	HH	9.18	M
7F0	LID_1069527_PID_10541	11392973	6343134	0.6%	0.4%	RDID_15907	pituitary	F	KK	11.2	L
7F0	LID_1066884_PID_10514	32287887	19788874	0.7%	0.5%	RDID_13174	kidney	F	KK	11.2	L
7F0	LID_1068083_PID_10532	40372847	25407229	0.6%	0.4%	RDID_15178	thymus	F	KK	11.2	L
7F0	LID_1067451_PID_10518	30834077	23012145	0.5%	0.4%	RDID_12940	lung	F	KK	11.2	L
7F0	LID_103958_PID_10123	18766071	8898158	0.6%	0.5%	DID_1003694	whole_blood	F	KK	11.2	L
7F0	LID_1067738_PID_10524	26597448	14407616	0.6%	0.4%	RDID_14944	adrenal	F	KK	11.2	L
7F0	LID_1068651_PID_10540	24299262	13738893	0.7%	0.5%	RDID_15640	thyroid	F	KK	11.2	L
7F0	LID_108724_PID_10413	22661033	14933990	0.6%	0.3%	RDID_12064	spleen	F	KK	11.2	L
7F0	LID_1065903_PID_10503	46079654	29527691	0.5%	0.4%	RDID_14113	omental_at	F	KK	11.2	L
7F0	LID_1067802_PID_10518	12437566	8655587	0.6%	0.5%	RDID_12857	heart	F	KK	11.2	L
7F0	LID_108951_PID_10429	22209589	13826227	0.9%	0.6%	RDID_12246	liver	F	KK	11.2	L
7F0	LID_1066562_PID_10511	37526270	21348685	0.6%	0.5%	RDID_14502	ovaries	F	KK	11.2	L
7F0	LID_110628_PID_10471	28958774	20153066	0.7%	0.6%	RDID_12290	skeletal_muscle	F	KK	11.2	L
7I8	LID_1067721_PID_10524	27084777	14717604	0.7%	0.5%	RDID_14911	adrenal	F	KK	9.24	L
7I8	LID_1068274_PID_10539	23075989	12730047	0.7%	0.5%	RDID_15281	thymus	F	KK	9.24	L
7I8	LID_1067452_PID_10518	27174406	18124774	0.6%	0.5%	RDID_12941	lung	F	KK	9.24	L
7I8	LID_1065886_PID_10503	31191858	22114487	0.4%	0.3%	RDID_14096	omental_at	F	KK	9.24	L
7I8	LID_108707_PID_10416	19613813	12547124	0.5%	0.3%	RDID_12007	spleen	F	KK	9.24	L
7I8	LID_103969_PID_10123	14628604	6422312	0.6%	0.4%	DID_1003705	whole_blood	F	KK	9.24	L
7I8	LID_1067829_PID_10520	23016893	12715647	0.7%	0.5%	RDID_12916	heart	F	KK	9.24	L
7I8	LID_1069528_PID_10541	10160689	5254729	0.6%	0.4%	RDID_15908	pituitary	F	KK	9.24	L
7I8	LID_108962_PID_10429	28102160	17844693	0.8%	0.6%	RDID_12257	liver	F	KK	9.24	L
7I8	LID_109520_PID_10491	21528946	13893049	0.7%	0.6%	RDID_11153	skeletal_muscle	F	KK	9.24	L
7I8	LID_1066563_PID_10511	36591749	20570089	0.6%	0.5%	RDID_14503	ovaries	F	KK	9.24	L
7I8	LID_1068491_PID_10533	27826504	14123675	0.6%	0.4%	RDID_15576	thyroid	F	KK	9.24	L
7I8	LID_1066867_PID_10514	26574161	16886464	0.8%	0.6%	RDID_13157	kidney	F	KK	9.24	L
7J7	LID_1067811_PID_10518	23944494	17415425	0.6%	0.5%	RDID_12882	heart	F	KK	9.13	M
7J7	LID_108909_PID_10429	20645194	13426386	0.5%	0.3%	RDID_12352	lung	F	KK	9.13	M
7J7	LID_1067491_PID_10515	42155312	24083535	0.6%	0.5%	RDID_13341	kidney	F	KK	9.13	M
7J7	LID_109627_PID_10471	12134118	6778287	0.6%	0.5%	RDID_12199	liver	F	KK	9.13	M
7J7	LID_108850_PID_10471	16530639	9637947	0.4%	0.3%	RDID_12094	spleen	F	KK	9.13	M
7J7	LID_109481_PID_10416	21611628	14255124	0.8%	0.7%	RDID_11150	skeletal_muscle	F	KK	9.13	M
7J7	LID_1066564_PID_10511	38014911	22791193	0.6%	0.5%	RDID_14504	ovaries	F	KK	9.13	M
7J7	LID_1068066_PID_10525	17815943	10212777	0.7%	0.5%	RDID_15161	thymus	F	KK	9.13	M
7L0	LID_1068107_PID_10525	21868084	10843433	0.6%	0.4%	RDID_15202	thymus	F	HH	6.13	L
7L0	LID_1066270_PID_10507	17126497	10750449	0.7%	0.6%	RDID_12574	heart	F	HH	6.13	L
7L0	LID_109402_PID_10414	10629617	6429362	0.8%	0.6%	RDID_12407	lung	F	HH	6.13	L
7L0	LID_1066727_PID_10511	10512605	6106527	2.0%	1.8%	RDID_12970	kidney	F	HH	6.13	L
7L0	LID_108315_PID_10414	17911632	9855342	0.7%	0.6%	RDID_10053	liver	F	HH	6.13	L
7L0	LID_109581_PID_10495	11964362	7753326	0.5%	0.4%	RDID_12173	skeletal_muscle	F	HH	6.13	L
7L0	LID_1068724_PID_10541	18510815	10196348	0.7%	0.5%	RDID_15790	pituitary	F	HH	6.13	L
7L0	LID_1067584_PID_10520	15101327	7366527	0.7%	0.6%	RDID_14541	adrenal	F	HH	6.13	L
7L0	LID_105638_PID_10123	9927376	4080328	0.7%	0.5%	DID_1003580	whole_blood	F	HH	6.13	L
7L7	LID_1067782_PID_10516	18613598	11529902	0.7%	0.5%	RDID_12821	heart	F	HH	6.13	M
7L7	LID_103859_PID_10123	9985059	4385926	0.8%	0.6%	DID_1003588	whole_blood	F	HH	6.13	M
7L7	LID_1067517_PID_10515	40296546	27911587	0.7%	0.5%	RDID_13415	kidney	F	HH	6.13	M
7L7	LID_1067468_PID_10518	11334202	7030796	0.9%	0.6%	RDID_12554	lung	F	HH	6.13	M
7L7	LID_1068216_PID_10533	20915028	11494709	0.8%	0.5%	RDID_15364	thymus	F	HH	6.13	M
7O3	LID_105492_PID_10123	12545842	6718263	0.9%	0.6%	DID_1003635	whole_blood	M	KK	6.15	H
7O3	LID_1065838_PID_10497	53906545	30896334	0.6%	0.4%	RDID_14008	omental_at	M	KK	6.15	H
7O3	LID_1065995_PID_10503	41992533	24247724	0.6%	0.5%	RDID_12707	heart	M	KK	6.15	H
7O3	LID_1066819_PID_10514	24847814	15905586	0.8%	0.6%	RDID_13109	kidney	M	KK	6.15	H
7O3	LID_1066910_PID_10514	31124727	17743034	0.6%	0.4%	RDID_14332	testis	M	KK	6.15	H
7O3	LID_1067673_PID_10524	14467108	7803727	0.7%	0.5%	RDID_14647	adrenal	M	KK	6.15	H
7O3	LID_1068321_PID_10539	20746019	11637730	0.7%	0.5%	RDID_15328	thymus	M	KK	6.15	H
7O3	LID_1068634_PID_10540	18432417	10190644	0.8%	0.5%	RDID_15623	thyroid	M	KK	6.15	H
7O3	LID_109583_PID_10495	12924049	8519252	0.6%	0.4%	RDID_12489	lung	M	KK	6.15	H
7O3	LID_108881_PID_10429	10538666	6542808	0.5%	0.3%	RDID_12159	liver	M	KK	6.15	H
7O3	LID_108675_PID_10429	14627197	9787409	0.5%	0.3%	RDID_11947	spleen	M	KK	6.15	H
7O3	LID_1068806_PID_10541	18995216	10171070	0.7%	0.5%	RDID_15872	pituitary	M	KK	6.15	H
7Q3	LID_1068093_PID_10532	13735354	7622404	0.7%	0.5%	RDID_15188	thymus	F	KK	5.28	L
7Q3	LID_108963_PID_10429	24900076	16334086	0.8%	0.6%	RDID_12258	liver	F	KK	5.28	L
7Q3	LID_110646_PID_10471	74475952	47005449	0.5%	0.5%	RDID_12308	skeletal_muscle	F	KK	5.28	L
7Q3	LID_108847_PID_10416	13074772	8304217	0.6%	0.3%	RDID_12091	spleen	F	KK	5.28	L
7Q3	LID_1066565_PID_10511	43547564	25062257	0.6%	0.5%	RDID_14505	ovaries	F	KK	5.28	L
7Q3	LID_1067488_PID_10515	18546134	10861146	0.9%	0.6%	RDID_13250	kidney	F	KK	5.28	L
7Q3	LID_105497_PID_10123	15463662	8469748	0.8%	0.6%	DID_1003652	whole_blood	F	KK	5.28	L
7Q3	LID_1066320_PID_10508	64455427	37280845	0.5%	0.4%	RDID_12917	heart	F	KK	5.28	L
7Q3	LID_1068674_PID_10540	18545288	10308975	0.7%	0.5%	RDID_15663	thyroid	F	KK	5.28	L
7Q3	LID_1067453_PID_10518	23396943	16081329	0.6%	0.5%	RDID_12942	lung	F	KK	5.28	L
7Q3	LID_1067551_PID_10516	49752119	26204888	0.7%	0.5%	RDID_14987	adrenal	F	KK	5.28	L
7S5	LID_1065859_PID_10497	31623648	21077844	0.5%	0.4%	RDID_14029	omental_at	M	KK	4.07	L
7S5	LID_1066007_PID_10507	16231940	10547114	0.6%	0.5%	RDID_12719	heart	M	KK	4.07	L
7S5	LID_1066840_PID_10514	18668702	11870711	1.0%	0.7%	RDID_13130	kidney	M	KK	4.07	L
7S5	LID_1068305_PID_10539	20794297	14494310	0.6%	0.5%	RDID_15312	thymus	M	KK	4.07	L
7S5	LID_1067694_PID_10524	15860121	8573269	0.6%	0.4%	RDID_14836	adrenal	M	KK	4.07	L
7S5	LID_1068520_PID_10539	20187105	15490788	0.6%	0.5%	RDID_15605	thyroid	M	KK	4.07	L
7S5	LID_110695_PID_10497	17107125	10813627	0.9%	0.8%	RDID_11644	skeletal_muscle	M	KK	4.07	L
7S5	LID_109356_PID_10413	26152113	16662876	0.8%	0.6%	RDID_12132	liver	M	KK	4.07	L
7S5	LID_1069519_PID_10541	18938461	10228251	0.8%	0.5%	RDID_15899	pituitary	M	KK	4.07	L
7S5	LID_1066931_PID_10510	35814608	22757412	0.6%	0.5%	RDID_14353	testis	M	KK	4.07	L
7S5	LID_1067393_PID_10515	21833584	16833091	0.6%	0.5%	RDID_12501	lung	M	KK	4.07	L
7S5	LID_108788_PID_10415	34984126	20909276	0.5%	0.3%	RDID_11968	spleen	M	KK	4.07	L
7T0	LID_1068675_PID_10540	17601539	9811548	0.8%	0.5%	RDID_15664	thyroid	F	KK	4.34	L
7T0	LID_1068224_PID_10533	5644785	2839590	0.8%	0.5%	RDID_15372	thymus	F	KK	4.34	L
7T0	LID_108762_PID_10416	26395439	17713026	0.6%	0.4%	RDID_11932	spleen	F	KK	4.34	L
7T0	LID_110619_PID_10471	19379637	13416466	0.6%	0.5%	RDID_12281	skeletal_muscle	F	KK	4.34	L
7T0	LID_111891_PID_10497	22068152	12660187	0.5%	0.4%	RDID_13981	omental_at	F	KK	4.34	L
7T0	LID_108970_PID_10429	19730539	12639436	1.0%	0.8%	RDID_12266	liver	F	KK	4.34	L
7T0	LID_1066566_PID_10511	14677593	8603171	0.7%	0.6%	RDID_14506	ovaries	F	KK	4.34	L
7T0	LID_1066804_PID_10515	10225479	6616299	0.9%	0.7%	RDID_13078	kidney	F	KK	4.34	L
7T0	LID_1068793_PID_10541	25631896	12310284	0.7%	0.5%	RDID_15859	pituitary	F	KK	4.34	L
7T0	LID_1067658_PID_10520	6676602	3451116	0.7%	0.6%	RDID_14624	adrenal	F	KK	4.34	L
80S	LID_1066801_PID_10515	15037755	9612521	1.0%	0.8%	RDID_13075	kidney	F	HH	14.1	L
80S	LID_110703_PID_10491	17605909	12204149	0.7%	0.6%	RDID_11786	skeletal_muscle	F	HH	14.1	L
80S	LID_111888_PID_10497	19210941	11858062	0.5%	0.4%	RDID_13978	omental_at	F	HH	14.1	L
80S	LID_103821_PID_10123	11412484	5513833	0.6%	0.4%	DID_1003519	whole_blood	F	HH	14.1	L
80S	LID_109550_PID_10429	26281153	18191451	0.5%	0.4%	RDID_12481	lung	F	HH	14.1	L
80S	LID_1068329_PID_10539	27868184	14783118	0.6%	0.4%	RDID_15336	thymus	F	HH	14.1	L
80S	LID_1068785_PID_10541	26134609	13445217	0.7%	0.5%	RDID_15851	pituitary	F	HH	14.1	L
80S	LID_1067655_PID_10520	20477832	10694513	0.7%	0.5%	RDID_14613	adrenal	F	HH	14.1	L
80S	LID_1065987_PID_10503	18045603	12303165	0.6%	0.5%	RDID_12687	heart	F	HH	14.1	L
80S	LID_108626_PID_10413	21907646	13780687	0.8%	0.6%	RDID_11652	spleen	F	HH	14.1	L
8B3	LID_109630_PID_10471	15427550	8833539	0.7%	0.5%	RDID_11548	skeletal_muscle	M	KK	13.09	L
8B3	LID_1067761_PID_10518	10091990	5986231	0.8%	0.5%	RDID_12768	heart	M	KK	13.09	L
8B3	LID_1067426_PID_10518	17024927	13561704	0.5%	0.4%	RDID_12534	lung	M	KK	13.09	L
8B3	LID_1067495_PID_10515	18221434	10876775	0.8%	0.5%	RDID_13345	kidney	M	KK	13.09	L
8B3	LID_1068677_PID_10540	16502646	9900883	0.7%	0.5%	RDID_15666	thyroid	M	KK	13.09	L
8B3	LID_1068227_PID_10533	14053739	8938411	0.8%	0.6%	RDID_15375	thymus	M	KK	13.09	L
8B3	LID_1067557_PID_10516	30967361	16634548	0.6%	0.4%	RDID_15009	adrenal	M	KK	13.09	L
8B3	LID_1068165_PID_10539	26175517	14338026	0.8%	0.6%	RDID_14147	omental_at	M	KK	13.09	L
8B3	LID_108854_PID_10491	15841230	9685433	0.5%	0.3%	RDID_12098	spleen	M	KK	13.09	L
8B3	LID_1066595_PID_10511	34501147	18340961	0.5%	0.4%	RDID_14431	testis	M	KK	13.09	L
8B3	LID_105496_PID_10123	13661307	6765771	0.7%	0.5%	DID_1003640	whole_blood	M	KK	13.09	L
8C9	LID_1067561_PID_10516	17572766	10246266	0.7%	0.4%	RDID_15013	adrenal	M	KK	12.12	M
8C9	LID_1066599_PID_10511	25584360	14484369	0.6%	0.5%	RDID_14435	testis	M	KK	12.12	M
8C9	LID_1068169_PID_10539	27004210	15850284	0.8%	0.6%	RDID_14151	omental_at	M	KK	12.12	M
8C9	LID_109367_PID_10518	8172081	5246802	0.6%	0.5%	RDID_12143	liver	M	KK	12.12	M
8C9	LID_1068695_PID_10540	27725380	18624899	0.6%	0.5%	RDID_15684	thyroid	M	KK	12.12	M
8C9	LID_1067765_PID_10518	20906634	12690729	0.7%	0.5%	RDID_12796	heart	M	KK	12.12	M
8C9	LID_1068071_PID_10532	17835852	10205974	0.7%	0.5%	RDID_15166	thymus	M	KK	12.12	M
8C9	LID_105659_PID_10123	14302016	6101239	0.7%	0.5%	DID_1003650	whole_blood	M	KK	12.12	M
8C9	LID_108858_PID_10495	16171381	9081814	0.4%	0.3%	RDID_12214	spleen	M	KK	12.12	M
8C9	LID_1067429_PID_10518	35289962	22482015	0.6%	0.4%	RDID_12537	lung	M	KK	12.12	M
8E2	LID_109502_PID_10416	27228543	19454097	0.8%	0.7%	RDID_11911	skeletal_muscle	F	HH	9.11	L
8E2	LID_111854_PID_10497	9849514	7219775	0.5%	0.4%	RDID_13944	omental_at	F	HH	9.11	L
8E2	LID_109442_PID_10415	55799012	34085949	0.7%	0.6%	RDID_12447	lung	F	HH	9.11	L
8E2	LID_106039_PID_10414	11733696	5860526	0.5%	0.4%	RDID_11523	spleen	F	HH	9.11	L
8E2	LID_1068448_PID_10532	10182618	6603925	0.6%	0.5%	RDID_15533	thyroid	F	HH	9.11	L
8E2	LID_1068255_PID_10539	20050426	11146366	0.7%	0.5%	RDID_15262	thymus	F	HH	9.11	L
8E2	LID_103830_PID_10123	6622856	3135603	0.6%	0.4%	DID_1003529	whole_blood	F	HH	9.11	L
8E2	LID_1066309_PID_10508	34628886	19726587	0.7%	0.5%	RDID_12627	heart	F	HH	9.11	L
8E2	LID_108281_PID_10491	13509607	8259308	0.6%	0.5%	RDID_10703	liver	F	HH	9.11	L
8E2	LID_1067624_PID_10520	17532638	9205549	0.7%	0.5%	RDID_14581	adrenal	F	HH	9.11	L
8E2	LID_1066767_PID_10515	11089956	7561285	1.2%	1.0%	RDID_13026	kidney	F	HH	9.11	L
8H2	LID_1069523_PID_10541	57255412	28809600	0.6%	0.5%	RDID_15903	pituitary	M	KK	10.13	L
8H2	LID_105668_PID_10123	21307198	9282085	0.8%	0.6%	DID_1003701	whole_blood	M	KK	10.13	L
8H2	LID_1066936_PID_10516	27952938	15655046	0.5%	0.4%	RDID_14358	testis	M	KK	10.13	L
8H2	LID_1066845_PID_10514	27321869	16854627	0.8%	0.6%	RDID_13135	kidney	M	KK	10.13	L
8H2	LID_1068525_PID_10539	23429166	15286289	0.7%	0.6%	RDID_15610	thyroid	M	KK	10.13	L
8H2	LID_1067396_PID_10518	28867607	17334292	0.7%	0.5%	RDID_12504	lung	M	KK	10.13	L
8H2	LID_108793_PID_10414	27885393	17122194	0.6%	0.4%	RDID_11973	spleen	M	KK	10.13	L
8H2	LID_1068300_PID_10539	20046026	11201315	0.7%	0.5%	RDID_15307	thymus	M	KK	10.13	L
8H2	LID_109359_PID_10413	24498166	15981657	0.8%	0.7%	RDID_12135	liver	M	KK	10.13	L
8H2	LID_1066010_PID_10507	10076941	6599069	0.8%	0.6%	RDID_12722	heart	M	KK	10.13	L
8H2	LID_110692_PID_10497	11105991	7111747	0.7%	0.6%	RDID_11641	skeletal_muscle	M	KK	10.13	L
8H2	LID_1067699_PID_10524	22123947	13223346	0.6%	0.4%	RDID_14889	adrenal	M	KK	10.13	L
8H2	LID_1065864_PID_10497	18669144	12739628	0.4%	0.3%	RDID_14074	omental_at	M	KK	10.13	L
8I9	LID_1066513_PID_10508	39852948	24510539	0.7%	0.6%	RDID_14319	ovaries	F	KK	9.23	M
8I9	LID_1066806_PID_10515	16327984	10430432	0.8%	0.6%	RDID_13080	kidney	F	KK	9.23	M
8I9	LID_1068791_PID_10541	22167873	10967543	0.8%	0.5%	RDID_15857	pituitary	F	KK	9.23	M
8I9	LID_108662_PID_10414	11733610	6416469	0.3%	0.2%	RDID_11934	spleen	F	KK	9.23	M
8I9	LID_1067454_PID_10518	36449337	21772161	0.6%	0.5%	RDID_12943	lung	F	KK	9.23	M
8I9	LID_1067660_PID_10520	16464825	9393297	0.5%	0.4%	RDID_14626	adrenal	F	KK	9.23	M
8I9	LID_1066241_PID_10507	29120088	18095486	0.7%	0.5%	RDID_12377	heart	F	KK	9.23	M
8I9	LID_103939_PID_10123	10950550	5458109	0.6%	0.4%	DID_1003674	whole_blood	F	KK	9.23	M
8I9	LID_1068196_PID_10533	20569621	12291687	0.8%	0.6%	RDID_15344	thymus	F	KK	9.23	M
8I9	LID_1068631_PID_10540	22363142	12529913	0.7%	0.5%	RDID_15620	thyroid	F	KK	9.23	M
8I9	LID_108973_PID_10471	26081361	15399323	0.7%	0.5%	RDID_12269	liver	F	KK	9.23	M
8K7	LID_108983_PID_10471	14179248	8693796	0.7%	0.6%	RDID_12454	lung	F	HH	6.16	H
8K7	LID_111861_PID_10503	35022072	20631619	0.5%	0.4%	RDID_13951	omental_at	F	HH	6.16	H
8K7	LID_1068246_PID_10539	20903307	12510891	0.6%	0.4%	RDID_15253	thymus	F	HH	6.16	H
8K7	LID_109459_PID_10415	43305914	29033511	0.6%	0.6%	RDID_11870	skeletal_muscle	F	HH	6.16	H
8K7	LID_108439_PID_10416	35058966	23498714	0.7%	0.5%	RDID_10056	liver	F	HH	6.16	H
8K7	LID_108555_PID_10414	16700276	9805391	0.7%	0.6%	RDID_11553	spleen	F	HH	6.16	H
8K7	LID_1066774_PID_10515	19892198	13737395	1.1%	0.9%	RDID_13048	kidney	F	HH	6.16	H
8K7	LID_1065961_PID_10507	8541482	6174770	0.6%	0.5%	RDID_12656	heart	F	HH	6.16	H
8K7	LID_1067631_PID_10520	17763684	8313917	0.7%	0.5%	RDID_14588	adrenal	F	HH	6.16	H
8K7	LID_103888_PID_10123	7362488	3281083	0.7%	0.5%	DID_1003621	whole_blood	F	HH	6.16	H
8L3	LID_1068320_PID_10540	20187076	11973040	0.7%	0.5%	RDID_15327	thymus	F	KK	8.21	H
8L3	LID_108767_PID_10414	37125289	22850861	0.6%	0.4%	RDID_11939	spleen	F	KK	8.21	H
8L3	LID_1068633_PID_10540	19980767	10751353	0.8%	0.5%	RDID_15622	thyroid	F	KK	8.21	H
8L3	LID_103914_PID_10123	11424809	5280927	0.7%	0.5%	DID_1003649	whole_blood	F	KK	8.21	H
8L3	LID_1066233_PID_10507	18489020	11307967	0.7%	0.5%	RDID_12369	heart	F	KK	8.21	H
8L3	LID_1068803_PID_10541	19685955	11362171	0.7%	0.5%	RDID_15869	pituitary	F	KK	8.21	H
8L3	LID_1066518_PID_10508	59585537	37663733	0.7%	0.5%	RDID_14324	ovaries	F	KK	8.21	H
